date,group,subscribers,source
2026-05-21,Xdinary Heroes,1240000,daily
2026-05-21,TXT,13400000,daily
2026-05-21,P1Harmony,1720000,daily
2026-05-21,KIIRAS,201000,daily
2026-05-21,TREASURE,7940000,daily
2026-05-21,NCT 127,5630000,daily
2026-05-21,Ikon,8660000,daily
2026-05-21,PENTAGON,1680000,daily
2026-05-21,USPEER,31500,daily
2026-05-21,I:MOND,15900,daily
2026-05-21,ASTRO,5510000,daily
2026-05-21,ODD YOUTH,38800,daily
2026-05-21,SECRET NUMBER,1600000,daily
2026-05-21,We;Na,28300,daily
2026-05-21,THE BOYZ,2250000,daily
2026-05-21,UDTT,107000,daily
2026-05-21,SF9,996000,daily
2026-05-21,DXMON,65800,daily
2026-05-21,WAKER,78700,daily
2026-05-21,DRIPPIN,517000,daily
2026-05-21,xikers,978000,daily
2026-05-21,n.SSign,96900,daily
2026-05-21,NouerA,221000,daily
2026-05-21,MIRAE,394000,daily
2026-05-21,THE NEW SIX,806000,daily
2026-05-21,NINE.i,237000,daily
2026-05-21,82MAJOR,546000,daily
2026-05-21,NEXZ,530000,daily
2026-05-21,ARrC,411000,daily
2026-05-21,CIX,1010000,daily
2026-05-21,NOMAD,60300,daily
2026-05-21,NOWZ,177000,daily
2026-05-21,ONE PACT,157000,daily
2026-05-21,BAE173,251000,daily
2026-05-21,ONF,277000,daily
2026-05-21,ONEUS,1590000,daily
2026-05-21,CRAVITY,887000,daily
2026-05-21,MCND,376000,daily
2026-05-21,TRENDZ,189000,daily
2026-05-21,WEi,695000,daily
2026-05-21,FANTASY BOYS,75000,daily
2026-05-21,8TURN,1270000,daily
2026-05-21,WHIB,647000,daily
2026-05-21,EVNNE,654000,daily
2026-05-21,EPEX,555000,daily
2026-05-21,POW,188000,daily
2026-05-21,LUN8,942000,daily
2026-05-21,OMEGA X,393000,daily
2026-05-21,NCHIVE,82700,daily
2026-05-21,VANNER,99900,daily
2026-05-21,"Golden Child, GNCD",378000,daily
2026-05-21,The Wind,734000,daily
2026-05-21,TIOT,86400,daily
2026-05-21,BLITZERS,219000,daily
2026-05-21,DAY6,2290000,daily
2026-05-21,YOUNITE,125000,daily
2026-05-21,AIMERS,62200,daily
2026-05-21,ALL(H)OURS,357000,daily
2026-05-21,AMPERS&ONE,335000,daily
2026-05-21,The KingDom,380000,daily
2026-05-21,KickFlip,666000,daily
2026-05-21,XODIAC,715000,daily
2026-05-21,ATBO,172000,daily
2026-05-21,E'LAST,284000,daily
2026-05-21,SEVENUS,23700,daily
2026-05-21,DKB,217000,daily
2026-05-21,ATEEZ,4900000,daily
2026-05-21,Dragon Pony,40500,daily
2026-05-21,AEONIT,19600,daily
2026-05-21,CLOSE YOUR EYES,708000,daily
2026-05-21,AxMxP,314000,daily
2026-05-21,NEWBEAT,94600,daily
2026-05-21,ALPHA DRIVE ONE,717000,daily
2026-05-21,ALLDAY PROJECT,1100000,daily
2026-05-21,idntt,837000,daily
2026-05-21,IDID,154000,daily
2026-05-21,BE BOYS,14500,daily
2026-05-21,PICKUS,8690,daily
2026-05-21,NAZE,15100,daily
2026-05-21,AHOF,559000,daily
2026-05-21,ASC2NT,95600,daily
2026-05-21,HAWW,52700,daily
2026-05-21,CORTIS,4350000,daily
2026-05-21,YUHZ,30600,daily
2026-05-21,EASTSHINE,44100,daily
2026-05-21,LNGSHOT,1520000,daily
2026-05-21,WATERFIRE,5450,daily
2026-05-21,XLOV,1090000,daily
2026-05-21,DayChild,3730,daily
2026-05-21,B.D.U,34800,daily
2026-05-21,AM8IC,12200,daily
2026-05-22,BLACKPINK,101000000,daily
2026-05-22,CLASS:y,331000,daily
2026-05-22,KISS OF LIFE,2090000,daily
2026-05-22,BLACKSWAN,907000,daily
2026-05-22,NMIXX,4440000,daily
2026-05-22,Billlie,779000,daily
2026-05-22,izna,1990000,daily
2026-05-22,WOOAH,414000,daily
2026-05-22,Tracer,3640,daily
2026-05-22,ARTBEAT v,5020000,daily
2026-05-22,ICHILLIN',111000,daily
2026-05-22,Candy Shop,35000,daily
2026-05-22,BADVILLAIN,183000,daily
2026-05-22,ILY:1,167000,daily
2026-05-22,STAYC,1840000,daily
2026-05-22,NewJeans,8370000,daily
2026-05-22,aespa,8370000,daily
2026-05-22,ILLIT,4260000,daily
2026-05-22,SMN,482000,daily
2026-05-22,Rocket Punch,199000,daily
2026-05-22,TWICE,19300000,daily
2026-05-22,VIVIZ,743000,daily
2026-05-22,YOUNG POSSE,357000,daily
2026-05-22,MADEIN,192000,daily
2026-05-22,RESCENE,371000,daily
2026-05-22,BABYMONSTER,12000000,daily
2026-05-22,TRI.BE,647000,daily
2026-05-22,i-dle,9670000,daily
2026-05-22,FIFTY FIFTY,2180000,daily
2026-05-22,ARTMS,1050000,daily
2026-05-22,IRRIS,48500,daily
2026-05-22,CSR,137000,daily
2026-05-22,BEWAVE,215000,daily
2026-05-22,H1-KEY,434000,daily
2026-05-22,QWER,1330000,daily
2026-05-22,ADYA,15600,daily
2026-05-22,OH MY GIRL,1050000,daily
2026-05-22,Kep1er,2540000,daily
2026-05-22,Red Velvet,5550000,daily
2026-05-22,Weeekly,416000,daily
2026-05-22,MEOVV,1190000,daily
2026-05-22,LE SSERAFIM,7330000,daily
2026-05-22,tripleS,2930000,daily
2026-05-22,ITZY,9920000,daily
2026-05-22,PURPLE KISS,699000,daily
2026-05-22,Dreamcatcher,1780000,daily
2026-05-22,WJSN,322000,daily
2026-05-22,IVE,5080000,daily
2026-05-22,fromis_9,1280000,daily
2026-05-22,UNIS,840000,daily
2026-05-22,AB6IX,503000,daily
2026-05-22,NCT DREAM,7070000,daily
2026-05-22,UNICODE,1010,daily
2026-05-22,Loossemble,234000,daily
2026-05-22,W!TCHX,8600,daily
2026-05-22,AtHeart,1480000,daily
2026-05-22,SF9,996000,daily
2026-05-22,BTS,84400000,daily
2026-05-22,TXT,13500000,daily
2026-05-22,USPEER,31500,daily
2026-05-22,LOVEONE,25200,daily
2026-05-22,We;Na,28400,daily
2026-05-22,ifeye,290000,daily
2026-05-22,Stray Kids,23800000,daily
2026-05-22,KIIRAS,203000,daily
2026-05-22,PRIMROSE,133000,daily
2026-05-22,RIIZE,2010000,daily
2026-05-22,NCT 127,5630000,daily
2026-05-22,KiiiKiii,457000,daily
2026-05-22,CRAXY,238000,daily
2026-05-22,HITGS,71000,daily
2026-05-22,IRISÉ,97700,daily
2026-05-22,SMORZ,137000,daily
2026-05-22,P1Harmony,1720000,daily
2026-05-22,THE BOYZ,2250000,daily
2026-05-22,TEMPEST,511000,daily
2026-05-22,BOYNEXTDOOR,2280000,daily
2026-05-22,ablume,95800,daily
2026-05-22,TWS,1940000,daily
2026-05-22,PENTAGON,1680000,daily
2026-05-22,SEVENTEEN,17300000,daily
2026-05-22,MONSTA X,2610000,daily
2026-05-22,ASTRO,5510000,daily
2026-05-22,SPIA,2280,daily
2026-05-22,Ikon,8660000,daily
2026-05-22,Burvey,67000,daily
2026-05-22,Baby DONT Cry,642000,daily
2026-05-22,PLAVE,1170000,daily
2026-05-22,UDTT,107000,daily
2026-05-22,ZEROBASEONE,2110000,daily
2026-05-22,ENHYPEN,13700000,daily
2026-05-22,ALLDAY PROJECT,1100000,daily
2026-05-22,ODD YOUTH,39000,daily
2026-05-22,I:MOND,15900,daily
2026-05-22,SECRET NUMBER,1600000,daily
2026-05-22,VVS,69100,daily
2026-05-22,Hearts2Hearts,2560000,daily
2026-05-22,Geenius,44100,daily
2026-05-22,Xdinary Heroes,1240000,daily
2026-05-22,TREASURE,7940000,daily
2026-05-22,BLITZERS,219000,daily
2026-05-22,YOUNITE,125000,daily
2026-05-22,ONE PACT,157000,daily
2026-05-22,FANTASY BOYS,74900,daily
2026-05-22,ARrC,411000,daily
2026-05-22,The KingDom,380000,daily
2026-05-22,NINE.i,237000,daily
2026-05-22,THE NEW SIX,806000,daily
2026-05-22,AIMERS,62200,daily
2026-05-22,NouerA,221000,daily
2026-05-22,BAE173,251000,daily
2026-05-22,CRAVITY,887000,daily
2026-05-22,n.SSign,96900,daily
2026-05-22,TRENDZ,189000,daily
2026-05-22,"Golden Child, GNCD",378000,daily
2026-05-22,E'LAST,284000,daily
2026-05-22,DKB,217000,daily
2026-05-22,MIRAE,394000,daily
2026-05-22,SEVENUS,23700,daily
2026-05-22,KickFlip,667000,daily
2026-05-22,TIOT,86400,daily
2026-05-22,VANNER,99900,daily
2026-05-22,POW,188000,daily
2026-05-22,The Wind,734000,daily
2026-05-22,CIX,1010000,daily
2026-05-22,WHIB,647000,daily
2026-05-22,ALL(H)OURS,357000,daily
2026-05-22,NOMAD,60300,daily
2026-05-22,82MAJOR,546000,daily
2026-05-22,AMPERS&ONE,335000,daily
2026-05-22,XODIAC,715000,daily
2026-05-22,WEi,695000,daily
2026-05-22,ATBO,172000,daily
2026-05-22,EPEX,555000,daily
2026-05-22,DAY6,2290000,daily
2026-05-22,DRIPPIN,517000,daily
2026-05-22,xikers,979000,daily
2026-05-22,ATEEZ,4900000,daily
2026-05-22,LUN8,942000,daily
2026-05-22,ONF,277000,daily
2026-05-22,NOWZ,177000,daily
2026-05-22,MCND,376000,daily
2026-05-22,DXMON,65900,daily
2026-05-22,NCHIVE,82700,daily
2026-05-22,ONEUS,1590000,daily
2026-05-22,EVNNE,654000,daily
2026-05-22,8TURN,1270000,daily
2026-05-22,WAKER,78700,daily
2026-05-22,NEXZ,531000,daily
2026-05-22,OMEGA X,393000,daily
2026-05-22,NEWBEAT,94700,daily
2026-05-22,CLOSE YOUR EYES,709000,daily
2026-05-22,AxMxP,314000,daily
2026-05-22,PICKUS,8690,daily
2026-05-22,AM8IC,12200,daily
2026-05-22,LNGSHOT,1520000,daily
2026-05-22,ALLDAY PROJECT,1100000,daily
2026-05-22,DayChild,3730,daily
2026-05-22,CORTIS,4370000,daily
2026-05-22,ALPHA DRIVE ONE,717000,daily
2026-05-22,NAZE,16000,daily
2026-05-22,AEONIT,19600,daily
2026-05-22,EASTSHINE,44100,daily
2026-05-22,idntt,837000,daily
2026-05-22,XLOV,1090000,daily
2026-05-22,AHOF,559000,daily
2026-05-22,B.D.U,34800,daily
2026-05-22,WATERFIRE,5450,daily
2026-05-22,ASC2NT,95600,daily
2026-05-22,Dragon Pony,40500,daily
2026-05-22,IDID,155000,daily
2026-05-22,BE BOYS,14500,daily
2026-05-22,HAWW,52700,daily
2026-05-22,YUHZ,30800,daily
2026-05-23,PURPLE KISS,699000,daily
2026-05-23,TWICE,19300000,daily
2026-05-23,aespa,8380000,daily
2026-05-23,MADEIN,192000,daily
2026-05-23,NMIXX,4450000,daily
2026-05-23,ARTMS,1050000,daily
2026-05-23,YOUNG POSSE,357000,daily
2026-05-23,TRI.BE,647000,daily
2026-05-23,ADYA,15600,daily
2026-05-23,IVE,5080000,daily
2026-05-23,Candy Shop,35000,daily
2026-05-23,BADVILLAIN,183000,daily
2026-05-23,QWER,1330000,daily
2026-05-23,VIVIZ,743000,daily
2026-05-23,IRRIS,48500,daily
2026-05-23,KISS OF LIFE,2090000,daily
2026-05-23,Rocket Punch,199000,daily
2026-05-23,MEOVV,1190000,daily
2026-05-23,Kep1er,2540000,daily
2026-05-23,CLASS:y,331000,daily
2026-05-23,Tracer,3640,daily
2026-05-23,RESCENE,373000,daily
2026-05-23,ITZY,9920000,daily
2026-05-23,fromis_9,1280000,daily
2026-05-23,Weeekly,416000,daily
2026-05-23,ILLIT,4280000,daily
2026-05-23,Billlie,780000,daily
2026-05-23,i-dle,9670000,daily
2026-05-23,NewJeans,8370000,daily
2026-05-23,OH MY GIRL,1050000,daily
2026-05-23,ARTBEAT v,5020000,daily
2026-05-23,Dreamcatcher,1780000,daily
2026-05-23,tripleS,2930000,daily
2026-05-23,BABYMONSTER,12000000,daily
2026-05-23,LE SSERAFIM,7340000,daily
2026-05-23,ILY:1,167000,daily
2026-05-23,H1-KEY,434000,daily
2026-05-23,BLACKSWAN,907000,daily
2026-05-23,WOOAH,414000,daily
2026-05-23,FIFTY FIFTY,2180000,daily
2026-05-23,BLACKPINK,101000000,daily
2026-05-23,CSR,137000,daily
2026-05-23,STAYC,1840000,daily
2026-05-23,UNIS,840000,daily
2026-05-23,ICHILLIN',111000,daily
2026-05-23,izna,1990000,daily
2026-05-23,Red Velvet,5550000,daily
2026-05-23,SMN,482000,daily
2026-05-23,WJSN,322000,daily
2026-05-23,BEWAVE,215000,daily
2026-05-23,HITGS,71000,daily
2026-05-23,RIIZE,2010000,daily
2026-05-23,Geenius,44200,daily
2026-05-23,SPIA,2280,daily
2026-05-23,ZEROBASEONE,2110000,daily
2026-05-23,SECRET NUMBER,1600000,daily
2026-05-23,TWS,1940000,daily
2026-05-23,PLAVE,1170000,daily
2026-05-23,Stray Kids,23800000,daily
2026-05-23,BOYNEXTDOOR,2280000,daily
2026-05-23,AB6IX,503000,daily
2026-05-23,THE BOYZ,2250000,daily
2026-05-23,We;Na,28400,daily
2026-05-23,UDTT,107000,daily
2026-05-23,IRISÉ,97900,daily
2026-05-23,ASTRO,5510000,daily
2026-05-23,ALLDAY PROJECT,1100000,daily
2026-05-23,NCT 127,5630000,daily
2026-05-23,NCT DREAM,7070000,daily
2026-05-23,LOVEONE,25200,daily
2026-05-23,Loossemble,234000,daily
2026-05-23,P1Harmony,1720000,daily
2026-05-23,USPEER,31500,daily
2026-05-23,SF9,996000,daily
2026-05-23,KiiiKiii,457000,daily
2026-05-23,ablume,95900,daily
2026-05-23,BTS,84400000,daily
2026-05-23,UNICODE,1010,daily
2026-05-23,AtHeart,1480000,daily
2026-05-23,TEMPEST,511000,daily
2026-05-23,SMORZ,137000,daily
2026-05-23,Xdinary Heroes,1240000,daily
2026-05-23,SEVENTEEN,17300000,daily
2026-05-23,KIIRAS,204000,daily
2026-05-23,ifeye,290000,daily
2026-05-23,TREASURE,7940000,daily
2026-05-23,MONSTA X,2610000,daily
2026-05-23,Ikon,8660000,daily
2026-05-23,I:MOND,15900,daily
2026-05-23,Hearts2Hearts,2580000,daily
2026-05-23,ODD YOUTH,39100,daily
2026-05-23,ENHYPEN,13800000,daily
2026-05-23,TXT,13500000,daily
2026-05-23,PENTAGON,1680000,daily
2026-05-23,CRAXY,238000,daily
2026-05-23,W!TCHX,8600,daily
2026-05-23,Burvey,67000,daily
2026-05-23,VVS,69200,daily
2026-05-23,PRIMROSE,133000,daily
2026-05-23,Baby DONT Cry,642000,daily
2026-05-23,DRIPPIN,518000,daily
2026-05-23,E'LAST,284000,daily
2026-05-23,ALL(H)OURS,357000,daily
2026-05-23,YOUNITE,125000,daily
2026-05-23,VANNER,99900,daily
2026-05-23,BLITZERS,219000,daily
2026-05-23,WEi,695000,daily
2026-05-23,8TURN,1270000,daily
2026-05-23,SEVENUS,23700,daily
2026-05-23,DKB,217000,daily
2026-05-23,MIRAE,394000,daily
2026-05-23,xikers,979000,daily
2026-05-23,The Wind,734000,daily
2026-05-23,n.SSign,96900,daily
2026-05-23,BAE173,251000,daily
2026-05-23,ONF,277000,daily
2026-05-23,"Golden Child, GNCD",378000,daily
2026-05-23,EPEX,555000,daily
2026-05-23,The KingDom,380000,daily
2026-05-23,EVNNE,654000,daily
2026-05-23,TIOT,86400,daily
2026-05-23,NOWZ,177000,daily
2026-05-23,AMPERS&ONE,335000,daily
2026-05-23,WAKER,78600,daily
2026-05-23,THE NEW SIX,806000,daily
2026-05-23,AIMERS,62200,daily
2026-05-23,MCND,376000,daily
2026-05-23,ATBO,172000,daily
2026-05-23,NCHIVE,82700,daily
2026-05-23,POW,189000,daily
2026-05-23,NOMAD,60300,daily
2026-05-23,NINE.i,237000,daily
2026-05-23,NEXZ,532000,daily
2026-05-23,XODIAC,715000,daily
2026-05-23,ONEUS,1590000,daily
2026-05-23,DAY6,2290000,daily
2026-05-23,WHIB,646000,daily
2026-05-23,ARrC,411000,daily
2026-05-23,82MAJOR,546000,daily
2026-05-23,KickFlip,668000,daily
2026-05-23,LUN8,942000,daily
2026-05-23,TRENDZ,189000,daily
2026-05-23,ONE PACT,158000,daily
2026-05-23,CRAVITY,887000,daily
2026-05-23,CIX,1010000,daily
2026-05-23,DXMON,65900,daily
2026-05-23,NouerA,221000,daily
2026-05-23,OMEGA X,393000,daily
2026-05-23,FANTASY BOYS,74900,daily
2026-05-23,ATEEZ,4900000,daily
2026-05-23,BE BOYS,14600,daily
2026-05-23,AM8IC,12200,daily
2026-05-23,AEONIT,19600,daily
2026-05-23,LNGSHOT,1530000,daily
2026-05-23,CLOSE YOUR EYES,709000,daily
2026-05-23,HAWW,52700,daily
2026-05-23,AHOF,559000,daily
2026-05-23,DayChild,3740,daily
2026-05-23,XLOV,1090000,daily
2026-05-23,PICKUS,8700,daily
2026-05-23,ALPHA DRIVE ONE,718000,daily
2026-05-23,EASTSHINE,44100,daily
2026-05-23,WATERFIRE,5450,daily
2026-05-23,idntt,837000,daily
2026-05-23,ALLDAY PROJECT,1100000,daily
2026-05-23,B.D.U,34800,daily
2026-05-23,AxMxP,314000,daily
2026-05-23,ASC2NT,95600,daily
2026-05-23,NAZE,17300,daily
2026-05-23,Dragon Pony,40600,daily
2026-05-23,CORTIS,4390000,daily
2026-05-23,YUHZ,31100,daily
2026-05-23,IDID,155000,daily
2026-05-23,NEWBEAT,94700,daily
2026-05-24,Red Velvet,5550000,daily
2026-05-24,tripleS,2930000,daily
2026-05-24,H1-KEY,434000,daily
2026-05-24,Dreamcatcher,1780000,daily
2026-05-24,UNIS,840000,daily
2026-05-24,ADYA,15600,daily
2026-05-24,ARTMS,1050000,daily
2026-05-24,IVE,5080000,daily
2026-05-24,fromis_9,1280000,daily
2026-05-24,BLACKSWAN,908000,daily
2026-05-24,ILY:1,167000,daily
2026-05-24,LE SSERAFIM,7350000,daily
2026-05-24,MEOVV,1190000,daily
2026-05-24,TRI.BE,647000,daily
2026-05-24,MADEIN,192000,daily
2026-05-24,WOOAH,414000,daily
2026-05-24,STAYC,1840000,daily
2026-05-24,izna,1990000,daily
2026-05-24,BLACKPINK,101000000,daily
2026-05-24,RESCENE,378000,daily
2026-05-24,Tracer,3640,daily
2026-05-24,Candy Shop,35000,daily
2026-05-24,ILLIT,4290000,daily
2026-05-24,Billlie,780000,daily
2026-05-24,Rocket Punch,199000,daily
2026-05-24,OH MY GIRL,1050000,daily
2026-05-24,QWER,1330000,daily
2026-05-24,CSR,137000,daily
2026-05-24,SMN,482000,daily
2026-05-24,WJSN,322000,daily
2026-05-24,ICHILLIN',111000,daily
2026-05-24,Weeekly,416000,daily
2026-05-24,BADVILLAIN,183000,daily
2026-05-24,BABYMONSTER,12000000,daily
2026-05-24,i-dle,9670000,daily
2026-05-24,KISS OF LIFE,2090000,daily
2026-05-24,YOUNG POSSE,357000,daily
2026-05-24,IRRIS,48500,daily
2026-05-24,PURPLE KISS,699000,daily
2026-05-24,ARTBEAT v,5020000,daily
2026-05-24,NMIXX,4450000,daily
2026-05-24,BEWAVE,215000,daily
2026-05-24,CLASS:y,331000,daily
2026-05-24,NewJeans,8380000,daily
2026-05-24,aespa,8380000,daily
2026-05-24,VIVIZ,743000,daily
2026-05-24,Kep1er,2540000,daily
2026-05-24,FIFTY FIFTY,2180000,daily
2026-05-24,ITZY,9920000,daily
2026-05-24,TWICE,19300000,daily
2026-05-24,USPEER,31500,daily
2026-05-24,HITGS,71100,daily
2026-05-24,We;Na,28500,daily
2026-05-24,ZEROBASEONE,2110000,daily
2026-05-24,MONSTA X,2610000,daily
2026-05-24,PLAVE,1170000,daily
2026-05-24,Ikon,8660000,daily
2026-05-24,ASTRO,5510000,daily
2026-05-24,P1Harmony,1720000,daily
2026-05-24,TREASURE,7940000,daily
2026-05-24,SECRET NUMBER,1600000,daily
2026-05-24,SMORZ,137000,daily
2026-05-24,KIIRAS,206000,daily
2026-05-24,ifeye,290000,daily
2026-05-24,UNICODE,1010,daily
2026-05-24,W!TCHX,8600,daily
2026-05-24,SF9,996000,daily
2026-05-24,Stray Kids,23800000,daily
2026-05-24,Burvey,67000,daily
2026-05-24,CRAXY,238000,daily
2026-05-24,ablume,95900,daily
2026-05-24,LOVEONE,25200,daily
2026-05-24,ODD YOUTH,39300,daily
2026-05-24,ALLDAY PROJECT,1100000,daily
2026-05-24,AB6IX,503000,daily
2026-05-24,Hearts2Hearts,2590000,daily
2026-05-24,TWS,1940000,daily
2026-05-24,PRIMROSE,133000,daily
2026-05-24,Geenius,44300,daily
2026-05-24,UDTT,107000,daily
2026-05-24,ENHYPEN,13800000,daily
2026-05-24,RIIZE,2010000,daily
2026-05-24,Loossemble,234000,daily
2026-05-24,SEVENTEEN,17300000,daily
2026-05-24,NCT DREAM,7070000,daily
2026-05-24,Xdinary Heroes,1240000,daily
2026-05-24,NCT 127,5630000,daily
2026-05-24,BTS,84400000,daily
2026-05-24,KiiiKiii,458000,daily
2026-05-24,Baby DONT Cry,642000,daily
2026-05-24,PENTAGON,1680000,daily
2026-05-24,SPIA,2280,daily
2026-05-24,TXT,13500000,daily
2026-05-24,THE BOYZ,2250000,daily
2026-05-24,TEMPEST,511000,daily
2026-05-24,IRISÉ,98000,daily
2026-05-24,BOYNEXTDOOR,2280000,daily
2026-05-24,VVS,69300,daily
2026-05-24,I:MOND,15900,daily
2026-05-24,AtHeart,1480000,daily
2026-05-24,KickFlip,668000,daily
2026-05-24,ALL(H)OURS,357000,daily
2026-05-24,ONE PACT,158000,daily
2026-05-24,DAY6,2290000,daily
2026-05-24,MIRAE,394000,daily
2026-05-24,CRAVITY,887000,daily
2026-05-24,WHIB,646000,daily
2026-05-24,LUN8,942000,daily
2026-05-24,MCND,376000,daily
2026-05-24,THE NEW SIX,806000,daily
2026-05-24,BLITZERS,219000,daily
2026-05-24,XODIAC,715000,daily
2026-05-24,BAE173,251000,daily
2026-05-24,E'LAST,284000,daily
2026-05-24,OMEGA X,393000,daily
2026-05-24,DRIPPIN,518000,daily
2026-05-24,WEi,695000,daily
2026-05-24,FANTASY BOYS,74900,daily
2026-05-24,EVNNE,654000,daily
2026-05-24,ATBO,172000,daily
2026-05-24,NINE.i,237000,daily
2026-05-24,ONF,277000,daily
2026-05-24,The KingDom,380000,daily
2026-05-24,NOWZ,177000,daily
2026-05-24,DXMON,65900,daily
2026-05-24,8TURN,1270000,daily
2026-05-24,NCHIVE,82700,daily
2026-05-24,YOUNITE,125000,daily
2026-05-24,CIX,1010000,daily
2026-05-24,ATEEZ,4900000,daily
2026-05-24,"Golden Child, GNCD",378000,daily
2026-05-24,ONEUS,1590000,daily
2026-05-24,SEVENUS,23700,daily
2026-05-24,AMPERS&ONE,336000,daily
2026-05-24,NOMAD,60300,daily
2026-05-24,n.SSign,96900,daily
2026-05-24,WAKER,78600,daily
2026-05-24,NouerA,221000,daily
2026-05-24,EPEX,555000,daily
2026-05-24,POW,189000,daily
2026-05-24,82MAJOR,546000,daily
2026-05-24,xikers,979000,daily
2026-05-24,NEXZ,532000,daily
2026-05-24,AIMERS,62200,daily
2026-05-24,The Wind,734000,daily
2026-05-24,DKB,217000,daily
2026-05-24,TIOT,86300,daily
2026-05-24,VANNER,99800,daily
2026-05-24,TRENDZ,189000,daily
2026-05-24,ARrC,411000,daily
2026-05-24,DayChild,3740,daily
2026-05-24,HAWW,52700,daily
2026-05-24,ALLDAY PROJECT,1100000,daily
2026-05-24,IDID,155000,daily
2026-05-24,AEONIT,19600,daily
2026-05-24,NAZE,20100,daily
2026-05-24,LNGSHOT,1530000,daily
2026-05-24,idntt,837000,daily
2026-05-24,YUHZ,31500,daily
2026-05-24,AxMxP,314000,daily
2026-05-24,BE BOYS,14600,daily
2026-05-24,WATERFIRE,5450,daily
2026-05-24,AHOF,559000,daily
2026-05-24,CORTIS,4410000,daily
2026-05-24,ASC2NT,95600,daily
2026-05-24,EASTSHINE,44100,daily
2026-05-24,AM8IC,12200,daily
2026-05-24,B.D.U,34800,daily
2026-05-24,ALPHA DRIVE ONE,718000,daily
2026-05-24,NEWBEAT,94800,daily
2026-05-24,CLOSE YOUR EYES,709000,daily
2026-05-24,Dragon Pony,40600,daily
2026-05-24,PICKUS,8710,daily
2026-05-24,XLOV,1090000,daily
2026-05-25,Billlie,782000,daily
2026-05-25,PURPLE KISS,699000,daily
2026-05-25,H1-KEY,434000,daily
2026-05-25,Rocket Punch,199000,daily
2026-05-25,BLACKPINK,101000000,daily
2026-05-25,CSR,137000,daily
2026-05-25,VIVIZ,743000,daily
2026-05-25,KISS OF LIFE,2090000,daily
2026-05-25,ARTMS,1050000,daily
2026-05-25,Weeekly,416000,daily
2026-05-25,YOUNG POSSE,357000,daily
2026-05-25,Kep1er,2540000,daily
2026-05-25,BABYMONSTER,12000000,daily
2026-05-25,tripleS,2930000,daily
2026-05-25,MADEIN,192000,daily
2026-05-25,LE SSERAFIM,7370000,daily
2026-05-25,Red Velvet,5550000,daily
2026-05-25,SMN,482000,daily
2026-05-25,ADYA,15600,daily
2026-05-25,ILLIT,4310000,daily
2026-05-25,NewJeans,8380000,daily
2026-05-25,QWER,1330000,daily
2026-05-25,BADVILLAIN,183000,daily
2026-05-25,izna,1990000,daily
2026-05-25,WJSN,322000,daily
2026-05-25,i-dle,9670000,daily
2026-05-25,BLACKSWAN,908000,daily
2026-05-25,IRRIS,48500,daily
2026-05-25,BEWAVE,215000,daily
2026-05-25,Dreamcatcher,1780000,daily
2026-05-25,ARTBEAT v,5020000,daily
2026-05-25,ICHILLIN',111000,daily
2026-05-25,ITZY,9920000,daily
2026-05-25,RESCENE,385000,daily
2026-05-25,NMIXX,4460000,daily
2026-05-25,IVE,5080000,daily
2026-05-25,TRI.BE,647000,daily
2026-05-25,TWICE,19300000,daily
2026-05-25,fromis_9,1280000,daily
2026-05-25,WOOAH,414000,daily
2026-05-25,CLASS:y,331000,daily
2026-05-25,OH MY GIRL,1050000,daily
2026-05-25,STAYC,1850000,daily
2026-05-25,ILY:1,167000,daily
2026-05-25,FIFTY FIFTY,2180000,daily
2026-05-25,Tracer,3640,daily
2026-05-25,MEOVV,1190000,daily
2026-05-25,UNIS,841000,daily
2026-05-25,aespa,8390000,daily
2026-05-25,Candy Shop,35000,daily
2026-05-25,RIIZE,2010000,daily
2026-05-25,Ikon,8660000,daily
2026-05-25,SF9,996000,daily
2026-05-25,IRISÉ,98100,daily
2026-05-25,PRIMROSE,133000,daily
2026-05-25,Geenius,44300,daily
2026-05-25,ifeye,290000,daily
2026-05-25,TXT,13500000,daily
2026-05-25,P1Harmony,1720000,daily
2026-05-25,ALLDAY PROJECT,1100000,daily
2026-05-25,NCT 127,5630000,daily
2026-05-25,W!TCHX,8590,daily
2026-05-25,LOVEONE,25200,daily
2026-05-25,UNICODE,1010,daily
2026-05-25,THE BOYZ,2250000,daily
2026-05-25,Stray Kids,23900000,daily
2026-05-25,SMORZ,137000,daily
2026-05-25,KiiiKiii,459000,daily
2026-05-25,KIIRAS,207000,daily
2026-05-25,ZEROBASEONE,2110000,daily
2026-05-25,ASTRO,5510000,daily
2026-05-25,Xdinary Heroes,1240000,daily
2026-05-25,TEMPEST,511000,daily
2026-05-25,PLAVE,1180000,daily
2026-05-25,CRAXY,238000,daily
2026-05-25,TWS,1940000,daily
2026-05-25,Burvey,67000,daily
2026-05-25,BTS,84400000,daily
2026-05-25,BOYNEXTDOOR,2280000,daily
2026-05-25,ODD YOUTH,39400,daily
2026-05-25,I:MOND,15900,daily
2026-05-25,USPEER,31600,daily
2026-05-25,Hearts2Hearts,2600000,daily
2026-05-25,SEVENTEEN,17300000,daily
2026-05-25,PENTAGON,1680000,daily
2026-05-25,NCT DREAM,7070000,daily
2026-05-25,TREASURE,7940000,daily
2026-05-25,AtHeart,1480000,daily
2026-05-25,Baby DONT Cry,642000,daily
2026-05-25,AB6IX,503000,daily
